TimeStamp,EventID,Parameter,Signal,Cycle,CL,YellowStart,RedStart,GreenStart,GreenTime,AIC,TUG,SSC,Headway,ODT,Gap,ODTR,GapR,Int,Det
2022-12-14T15:11:21.200Z,82,29,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,46.2,27.4,RR,8.2,1,7.2,,,19th,adv
2022-12-14T15:11:21.700Z,82,28,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,46.7,26.9,RR,4.4,0.5,3.9,,,19th,adv
2022-12-14T15:11:25.400Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,50.4,23.2,RR,1.9,0.5,1.4,,,19th,adv
2022-12-14T15:11:26.100Z,82,28,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,51.1,22.5,RR,7.6,0.7,6.9,,,19th,adv
2022-12-14T15:11:27.300Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,52.3,21.3,RR,6.1,0.5,5.6,,,19th,adv
2022-12-14T15:11:29.400Z,82,29,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,54.4,19.2,RR,3,1.5,1.5,,,19th,adv
2022-12-14T15:11:32.400Z,82,29,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,57.4,16.2,RR,11.4,2.7,8.7,,,19th,adv
2022-12-14T15:11:33.400Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,58.4,15.2,RR,4,0.5,3.5,,,19th,adv
2022-12-14T15:11:33.700Z,82,28,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,58.7,14.9,RR,32.5,0.8,31.7,,,19th,adv
2022-12-14T15:11:37.400Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,62.4,11.2,RR,6.6,0.6,6,,,19th,adv
2022-12-14T15:11:43.800Z,82,29,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,68.8,4.8,RR,16.2,0.6,15.6,,,19th,adv
2022-12-14T15:11:44Z,82,27,R,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,69,4.6,RR,25.4,1.4,24,,,19th,adv
2022-12-14T15:12:00Z,82,29,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,85,0,GG,86.3,0.7,85.6,,,19th,adv
2022-12-14T15:12:06.200Z,82,28,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,91.2,0,GG,4.3,0.4,3.9,1,0.1639,19th,adv
2022-12-14T15:12:09.400Z,82,27,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,94.4,0,GG,20.4,0.4,20,0.3077,0.3759,19th,adv
2022-12-14T15:12:10.500Z,82,28,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,95.5,0,GG,24.2,0.4,23.8,1.3333,0.4312,19th,adv
2022-12-14T15:12:29.800Z,82,27,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,114.8,0,GG,54.5,1.3,53.2,,,19th,adv
2022-12-14T15:12:34.700Z,82,28,G,6,120,2022-12-14T15:10:35Z,2022-12-14T15:10:38.600Z,2022-12-14T15:11:48.600Z,73.6,119.7,0,GY,55.5,0.3,55.2,,,19th,adv
2022-12-14T15:13:24.300Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,49.3,20.8,RR,2,0.3,1.7,,,19th,adv
2022-12-14T15:13:26.300Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,51.3,18.8,RR,4.8,0.3,4.5,,,19th,adv
2022-12-14T15:13:26.300Z,82,29,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,51.3,18.8,RR,1.7,0.5,1.2,,,19th,adv
2022-12-14T15:13:28Z,82,29,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,53,17.1,RR,5.9,0.5,5.4,,,19th,adv
2022-12-14T15:13:30.200Z,82,28,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,55.2,14.9,RR,12.2,0.4,11.8,,,19th,adv
2022-12-14T15:13:31.100Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,56.1,14,RR,3.4,0.5,2.9,,,19th,adv
2022-12-14T15:13:33.900Z,82,29,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,58.9,11.2,RR,2.3,0.9,1.4,,,19th,adv
2022-12-14T15:13:34.500Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,59.5,10.6,RR,1.8,0.4,1.4,,,19th,adv
2022-12-14T15:13:36.200Z,82,29,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,61.2,8.9,RR,3.8,0.6,3.2,,,19th,adv
2022-12-14T15:13:36.300Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,61.3,8.8,RR,1.8,0.4,1.4,,,19th,adv
2022-12-14T15:13:38.100Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,63.1,7,RR,3.5,0.5,3,,,19th,adv
2022-12-14T15:13:40Z,82,29,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,65,5.1,RR,14.3,1.9,12.4,,,19th,adv
2022-12-14T15:13:41.600Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,66.6,3.5,RR,1.7,0.6,1.1,,,19th,adv
2022-12-14T15:13:42.400Z,82,28,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,67.4,2.7,RR,3.9,0.5,3.4,,,19th,adv
2022-12-14T15:13:43.300Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,68.3,1.8,RR,1.3,0.5,0.8,,,19th,adv
2022-12-14T15:13:44.600Z,82,27,R,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,69.6,0.5,RG,2.3,0.9,1.4,,,19th,adv
2022-12-14T15:13:46.300Z,82,28,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,71.3,0,GG,3.8,0.8,3,1.6,0.6818,19th,adv
2022-12-14T15:13:46.900Z,82,27,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,71.9,0,GG,8,0.8,7.2,1.6,0.2869,19th,adv
2022-12-14T15:13:50.100Z,82,28,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,75.1,0,GG,4.9,0.5,4.4,1.6667,0.2543,19th,adv
2022-12-14T15:13:54.300Z,82,29,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,79.3,0,GG,12.2,0.5,11.7,0.5556,5.85,19th,adv
2022-12-14T15:13:54.900Z,82,27,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,79.9,0,GG,25.6,0.5,25.1,1.6667,,19th,adv
2022-12-14T15:13:55Z,82,28,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,80,0,GG,17.6,0.3,17.3,0.4286,,19th,adv
2022-12-14T15:14:06.500Z,82,29,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,91.5,0,GG,2.9,0.9,2,1.5,0.3922,19th,adv
2022-12-14T15:14:09.400Z,82,29,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,94.4,0,GG,5.7,0.6,5.1,0.75,0.3208,19th,adv
2022-12-14T15:14:12.600Z,82,28,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,97.6,0,GG,,0.7,,,,19th,adv
2022-12-14T15:14:15.100Z,82,29,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,100.1,0,GG,16.7,0.8,15.9,1,,19th,adv
2022-12-14T15:14:20.500Z,82,27,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,105.5,0,GG,,0.3,,,,19th,adv
2022-12-14T15:14:31.800Z,82,29,G,7,120,2022-12-14T15:12:35Z,2022-12-14T15:12:38.600Z,2022-12-14T15:13:45.100Z,70.1,116.8,0,GG,,0.8,,,,19th,adv
